鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
士林區,房地(土地+建物)+車位,臺北市士林區社中街１４３號二樓,53.09,住,,,1090305,土地1建物2車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800312,193.45999999999998,0,0,0,無,無,27200000,140598,坡道平面,40.61,0,,RPTNMLNLMHPFFEA38CA,122.3,3.16,12.5,,
士林區,房地(土地+建物)+車位,臺北市士林區社中街１４５號三樓,53.09,住,,,1090305,土地1建物2車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800312,190.3,4,2,2,有,無,27200000,142932,坡道平面,40.61,0,,RPQNMLNLMHPFFEA08CA,122.3,0.0,12.5,,
北投區,房地(土地+建物),臺北市北投區奇岩路３７巷６號三樓,16.53,住,,,1090307,土地2建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0740913,59.089999999999996,1,1,1,有,有,3770000,63801,,0.0,0,,RPPNMLOLMHPFFEA08CA,46.1,0.0,2.77,,
士林區,房地(土地+建物),臺北市士林區福國路５６巷１３號五樓,23.2,商,,,1090320,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680106,82.53,2,2,1,有,無,14600000,176905,,0.0,0,,RPUOMLTLMHPFFEA56CA,71.25,0.0,11.28,,
士林區,房地(土地+建物)+車位,臺北市士林區基河路１３８號十二樓之１,28.93,商,,,1090309,土地1建物1車位1,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901012,193.75,3,2,2,有,有,25000000,129032,坡道平面,0.0,0,,RPPPMLTLMHPFFEA78CA,95.93,1.73,14.71,,
士林區,房地(土地+建物)+車位,臺北市士林區延平北路五段６９號９樓,9.51,商,,,1090310,土地2建物1車位1,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1060113,92.19,1,1,1,有,有,14000000,184731,升降機械,22.9,1200000,,RPPOMLOJNHPFFEA08CA,33.84,11.03,0.0,,
士林區,房地(土地+建物),臺北市士林區天母西路6巷12號二樓,22.5,商,,,1090214,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990521,97.79,3,2,2,有,有,24000000,245399,,0.0,0,,RPWOMLMLMHPFFEA68CA,47.83,0.0,3.69,,
北投區,房地(土地+建物)+車位,臺北市北投區關渡路６２之１號,87.22,住,,,1090304,土地1建物3車位2,一層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0781208,483.65999999999997,8,4,4,有,有,45000000,93042,坡道平面,0.0,0,,RPSNMLMLMHPFFEA18CA,264.32,50.24,0.0,,
大安區,房地(土地+建物)+車位,臺北市大安區市民大道三段１８８號十三樓,38.95,住,,,1090319,土地2建物1車位2,十三層,二十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050111,374.35,4,2,3,有,有,114650000,306264,坡道平面,49.6,0,,RPPPMLSLMHPFFFA78CA,188.9,12.23,23.42,,
大安區,房地(土地+建物),臺北市大安區泰順街４０巷２１號六樓,16.43,住,,,1090302,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980402,67.95,2,1,1,有,有,16400000,241354,,0.0,0,,RPRNMLTKNHPFFFA88CA,12.27,0.0,28.04,,
北投區,房地(土地+建物)+車位,臺北市北投區溫泉路６５巷１０號七樓之1,34.98,其他,,,1090408,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840704,169.73,2,1,1,有,有,13000000,76592,坡道平面,37.91,0,,RPOPMLRLNHPFFEA58CA,100.71,1.58,11.07,,
中山區,房地(土地+建物),臺北市中山區中山北路一段72號八樓之8,7.7,其他,,,1090327,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750430,99.67,3,2,2,有,有,19000000,190629,,0.0,0,,RPTPMLSKNHPFFCA98DA,65.45,0.83,8.88,,
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街１４８號５樓之２,31.2,其他,,,1090228,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931130,220.72,4,2,2,有,有,41000000,215856,坡道平面,42.36,2500000,,RPWRMLSLMHPFFCA86DA,119.13,4.74,12.38,,
中山區,房地(土地+建物),臺北市中山區民生東路二段８３號７樓之２,8.6,商,,,1090118,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690314,46.599999999999994,1,1,1,有,有,6950000,149142,,0.0,0,,RPQNMLQLMHPFFCA28DA,31.58,0.0,3.18,,
大安區,房地(土地+建物),臺北市大安區臨江街４０巷６５號２樓,17.05,住,,,1090325,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740603,63.55,2,2,1,有,無,12500000,196696,,0.0,0,,RPQNMLQLMHPFFFA58DA,47.75,0.0,5.65,,
中山區,房地(土地+建物),臺北市中山區南京東路二段１０８號１０樓之８,3.18,其他,,,1090315,土地3建物1車位0,十層,十八層,套房(1房1廳1衛),住家用,見其他登記事項,0990917,48.44,1,1,1,有,有,13700000,282824,,0.0,0,,RPTNMLQLMHPFFCA58DA,27.88,1.25,3.19,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩路２３１號三樓,199.44,住,,,1090119,土地4建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040617,238.85000000000002,3,2,2,有,有,41800000,175807,坡道平面,15.31,2500000,,RPVOMLPKNHPFFEA88CA,131.79,4.32,13.97,,
大安區,房地(土地+建物),臺北市大安區敦化南路二段４６號十二樓之７,4.38,其他,,,1090318,土地1建物1車位0,十二層，陽台,十六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0640602,52.7,1,0,1,有,有,16000000,303605,,0.0,0,,RPSNMLMLNHPFFFA38CA,42.88,0.0,0.0,,
北投區,房地(土地+建物)+車位,臺北市北投區公?路431號十一樓,58.81,住,,,1090303,土地1建物2車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820211,327.69,4,3,2,有,有,42000000,128170,坡道平面,45.31,0,,RPTOMLOJNHPFFEA48CA,218.25,0.0,31.48,,
士林區,房地(土地+建物)+車位,臺北市士林區芝玉路二段５２巷１２號四樓,58.41,住,,,1090314,土地2建物2車位2,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0990804,193.37,4,2,2,有,有,35350000,182810,塔式車位,0.0,0,,RPUOMLOJNHPFFEA58CA,106.79,0.0,15.72,,
北投區,房地(土地+建物),臺北市北投區中央北路三段４０巷３８弄８號三樓,30.12,住,,,1090325,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700324,79.94,3,2,1,有,無,7000000,87566,,0.0,0,,RPROMLNLMHPFFEA28CA,69.73,0.0,10.21,,
中山區,房地(土地+建物)+車位,臺北市中山區吉林路６號十四樓,93.85,住,,,1090306,土地2建物1車位4,十五層，十四層,十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1030530,702.9200000000001,0,0,0,無,有,175000000,248961,坡道平面,185.2,0,,RPRPMLPJNHPFFCA28CA,301.85,9.14,31.76,,
內湖區,房地(土地+建物),臺北市內湖區內湖路二段３０１巷７弄４號二樓,30.19,住,,,1090310,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720315,104.72999999999999,3,2,1,有,無,14800000,141316,,0.0,0,,RPOOMLOJNHPFFCA77CA,84.42,0.0,7.57,,
南港區,房地(土地+建物),臺北市南港區成福路１７１巷４０弄１４號四樓,26.69,住,,,1090317,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.85,4,1,2,有,無,9750000,87957,,0.0,0,,RPTPMLRLMHPFFDA88CA,80.0,0.0,21.41,,
信義區,房地(土地+建物),臺北市信義區林口街24巷4之1號二樓,18.9,住,,,1090312,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660106,77.57,3,2,1,有,無,15580000,200851,,0.0,0,,RPTNMLLKNHPFFDA08CA,73.46,0.0,4.11,,
南港區,房地(土地+建物),臺北市南港區向陽路２５８巷１００號五樓之５,28.51,住,,,1090115,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0971009,98.42,2,1,1,有,有,16000000,162569,,0.0,0,,RPUPMLRJNHPFFDA88CA,61.71,1.61,4.35,,
信義區,房地(土地+建物),臺北市信義區信義路六段12巷48號五樓,23.4,住,,,1090314,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,86.38,3,2,1,有,無,14000000,162075,,0.0,0,,RPVPMLPJNHPFFDA78CA,77.34,0.0,9.04,,
南港區,房地(土地+建物)+車位,臺北市南港區研究院路二段61巷15號7樓,34.8,其他,,,1090313,土地1建物1車位1,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021230,251.65,4,2,2,有,有,37150000,147626,坡道平面,51.95,0,,RPWOMLPJOHPFFDA88CA,114.92,7.08,10.24,,
萬華區,房地(土地+建物),臺北市萬華區中華路二段５０４巷１５號六樓,12.4,住,,,1090312,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,46.08,2,1,1,有,有,7800000,169271,,0.0,0,,RPWOMLRLMHPFFBA88CA,38.94,0.0,7.14,,
中山區,房地(土地+建物),臺北市中山區龍江路１４７號四樓之３,9.61,住,,,1090329,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711210,69.50999999999999,2,1,1,有,無,13879800,199681,,0.0,0,,RPRNMLOLMHPFFCA08CA,59.33,0.0,0.0,,
中山區,房地(土地+建物)+車位,臺北市中山區朱崙街７３號三樓,42.46,住,,,1090407,土地1建物1車位8,三層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0970612,448.92999999999995,3,2,3,有,有,84000000,187112,坡道機械,0.0,0,,RPOQMLMLMHPFFCA87CA,153.97,13.87,17.44,,
萬華區,房地(土地+建物),臺北市萬華區國興路１巷８號十一樓之３,12.4,住,,,1090215,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0710702,46.269999999999996,2,1,1,有,有,7000000,151286,,0.0,0,,RPPNMLOLMHPFFBA77CA,31.51,0.0,3.78,,
中正區,房地(土地+建物),臺北市中正區青島東路３之１號七樓,31.76,商,,,1090311,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0631108,160.64999999999998,3,1,2,有,有,30800000,191721,,0.0,0,,RPSNMLOLMHPFFBA08CA,134.97,0.0,7.85,,
萬華區,房地(土地+建物),臺北市萬華區長泰街２９７巷８號二樓,15.23,住,,,1090321,土地2建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.83,2,1,1,有,無,9300000,125965,,0.0,0,,RPOQMLNLMHPFFBA87CA,54.17,0.0,10.67,,
萬華區,房地(土地+建物),臺北市萬華區長沙街二段61號2樓,11.6,商,,,1090316,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010119,121.38,1,1,1,有,有,16550000,136349,,0.0,0,,RPPPMLNLMHPFFBA87CA,73.26,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區恆光街１７巷９號,23.82,住,,,1090314,土地2建物1車位0,一層，停車場,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0670629,83.71,2,2,2,有,無,17000000,203082,,0.0,0,,RPPNMLNLMHPFFAA57CA,71.29,12.42,0.0,,
中正區,房地(土地+建物),臺北市中正區愛國西路５２號四樓,26.62,商,,,1090330,土地1建物1車位0,四層，陽台,八層,華廈(10層含以下有電梯),,鋼筋混凝土造,,141.21,0,1,1,有,有,25000000,177041,,0.0,0,,RPOOMLLJOHPFFAA37CA,141.21,0.0,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區文德路２２０巷３５號四樓之１,15.78,住,,,1090315,土地1建物1車位1,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0960330,120.33,3,1,1,有,有,21200000,176182,坡道平面,33.12,0,,RPXPMLOLMHPFFCA88CA,47.0,8.96,4.64,,
內湖區,房地(土地+建物),臺北市內湖區金龍路202號三樓之1,28.64,住,,,1090413,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820717,76.84,3,1,1,有,無,10800000,140552,,0.0,0,,RPPRMLOLMHPFFCA28CA,66.0,0.0,7.55,,
中山區,房地(土地+建物),臺北市中山區中山區農安街34號五樓之16,4.19,商,,,1090303,土地1建物1車位0,五層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0680412,36.87,1,1,1,有,有,5150000,139680,,0.0,0,,RPXOMLRLMHPFFCA09CA,25.33,0.0,3.58,,
內湖區,房地(土地+建物),臺北市內湖區新豐街86號3樓,31.4,住,,,1090303,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040522,119.88,2,2,1,有,有,25380000,211712,,0.0,0,,RPXPMLRLMHPFFCA56CA,63.23,0.9,9.62,,
中山區,房地(土地+建物),臺北市中山區新生北路二段40號十四樓之8,3.05,商,,,1090331,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850718,35.370000000000005,1,0,1,有,有,6560000,185468,,0.0,0,,RPQPMLSLMHPFFCA58CA,18.97,0.86,5.56,,
中山區,房地(土地+建物),臺北市中山區龍江路２２３巷２號四樓,21.78,住,,,1090310,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790227,75.29,2,2,1,有,有,13400000,177978,,0.0,0,,RPORMLTLMHPFFCA68CA,52.26,6.44,3.69,,
大同區,房地(土地+建物)+車位,臺北市大同區民權西路２３７之８號十二樓之２,17.56,其他,,,1090309,土地3建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,224.97,4,2,2,有,有,46210000,235750,坡道平面,39.35,2450000,,RPVNMLRLMHPFFBA68CA,116.92,0.0,13.24,,
大同區,房地(土地+建物),臺北市大同區延平北路三段５號九樓之１,9.65,其他,,,1090203,土地3建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080625,101.91,3,2,2,有,有,23500000,230596,,0.0,0,,RPWNMLRLMHPFFBA78CA,66.27,0.0,5.15,,
萬華區,房地(土地+建物),臺北市萬華區長沙街二段148號5樓,12.98,商,,,1090322,土地2建物1車位0,五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080304,144.01999999999998,3,2,2,有,有,23000000,159700,,0.0,0,,RPTOMLSLMHPFFBA68CA,78.4,5.32,11.63,,
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街８１巷７號二樓,20.72,住,,,1090314,土地1建物1車位1,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105,148.8,2,2,2,有,有,20200000,163747,坡道平面,35.21,1600000,,RPVNMLSKNHPFFBA78CA,66.39,4.74,5.85,,
萬華區,房地(土地+建物)+車位,臺北市萬華區民和街８１巷７號五樓,21.03,住,,,1090321,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071105,150.94,2,2,2,有,有,22180000,171764,坡道平面,35.21,2300000,,RPWNMLSKNHPFFBA88CA,66.39,6.26,5.85,,
南港區,房地(土地+建物)+車位,臺北市南港區重陽路１２５巷３４號五樓,55.3,住,,,1090319,土地1建物1車位2,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951214,288.74,4,2,2,有,有,43000000,148923,坡道平面,0.0,0,,RPOQMLMKNHPFFDA97CA,131.97,8.09,11.95,,
信義區,房地(土地+建物),臺北市信義區吳興街６００巷７６弄１０６號四樓,39.67,住,,,1090319,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711006,103.86,3,2,2,有,無,11845000,114048,,0.0,0,,RPUNMLSLMHPFFDA88CA,93.82,0.0,10.04,,
南港區,房地(土地+建物),臺北市南港區舊莊街一段９０巷６號,33.0,住,,,1090323,土地1建物1車位0,一層，平台,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0611019,54.45,1,2,1,有,無,6580000,120845,,0.0,0,,RPUPMLNLMHPFFDA58CA,54.45,0.0,0.0,,
內湖區,房地(土地+建物),臺北市內湖區大湖山莊街２３２號三樓,11.31,住,,,1090328,土地1建物1車位0,三層,十層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0820729,43.38,1,1,1,有,有,6200000,142923,,0.0,0,,RPRNMLQJNHPFFCA18CA,28.33,0.0,3.65,,
中山區,房地(土地+建物)+車位,臺北市中山區五常街11巷5號十四樓之3,15.96,住,,,1090408,土地2建物1車位1,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080918,142.74,2,1,1,有,有,28000000,246418,坡道平面,38.04,2200000,,RPPOMLLKNHPFFCA67CA,59.63,6.83,4.87,,
中山區,房地(土地+建物),臺北市中山區雙城街３巷２號十三樓之５,5.75,商,,,1090221,土地1建物1車位0,十三層,十五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841201,38.24,1,1,1,有,有,7000000,183054,,0.0,0,,RPOPMLKLNHPFFCA67CA,22.37,0.0,3.59,,
北投區,房地(土地+建物)+車位,臺北市北投區磺港路１４０號二樓,26.95,住,,,1090318,土地1建物1車位1,二層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080725,222.94,4,2,2,有,有,35000000,176977,坡道平面,38.17,2300000,,RPPNMLPLMHPFFEA18CA,109.11,0.0,11.29,,
士林區,房地(土地+建物),臺北市士林區天玉街３５號六樓,32.93,住,,,1090313,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0751219,152.68,4,2,2,有,無,30000000,196489,,0.0,0,,RPUNMLTLMHPFFEA09CA,121.86,2.15,18.04,,
北投區,房地(土地+建物),臺北市北投區致遠二路８７巷３２號６樓,18.94,住,,,1090406,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080909,90.82,2,2,1,有,有,19300000,212508,,0.0,0,,RPVOMLTLMHPFFEA66CA,40.46,11.05,3.75,,
北投區,房地(土地+建物),臺北市北投區致遠二路８７巷３２號３樓,18.94,住,,,1090406,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080909,90.82,2,2,1,有,有,18130000,199626,,0.0,0,,RPWOMLTLMHPFFEA76CA,40.46,11.05,3.75,,
大安區,房地(土地+建物)+車位,臺北市大安區辛亥路二段４３號二十樓,16.56,住,,,1090331,土地1建物2車位1,二十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780221,272.35,5,1,3,有,有,66000000,242335,坡道平面,38.56,0,,RPQOMLPJNHPFFFA38CA,205.16,3.3,19.95,,
大安區,房地(土地+建物)+車位,臺北市大安區辛亥路二段41號十四樓之3,13.29,住,,,1090406,土地1建物1車位1,十四層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780221,224.76,4,2,2,有,有,51720000,258645,坡道平面,36.77,3100000,,RPORMLLKNHPFFFA18CA,169.92,3.79,17.82,,
士林區,房地(土地+建物),臺北市士林區延平北路六段１１６巷１５弄２０號四樓,30.97,住,,,1090331,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681129,111.41,2,2,1,有,無,9200000,82578,,0.0,0,,RPVOMLRLMHPFFEA56DA,105.79,0.0,5.62,,
大安區,房地(土地+建物),臺北市大安區忠孝東路三段217巷6弄3號四樓,28.43,住,,,1090316,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0620608,128.05,4,2,2,有,有,32500000,253807,,0.0,0,,RPRNMLRLMHPFFFA78DA,115.11,0.0,12.94,,
大安區,房地(土地+建物),臺北市大安區市民大道四段２８號四樓,13.2,住,,,1090316,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,56.43,2,2,1,有,無,12000000,212653,,0.0,0,,RPQOMLOLMHPFFFA38CA,49.86,0.0,6.57,,
北投區,房地(土地+建物),臺北市北投區杏林二路６４之１號四樓,25.1,住,,,1090317,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741017,110.6,3,2,2,有,無,9500000,85895,,0.0,0,,RPUNMLPKNHPFFEA68CA,89.15,0.0,11.88,,
北投區,房地(土地+建物)+車位,臺北市北投區豐年路一段５８號,42.98,住,,,1090321,土地1建物1車位1,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990727,194.06,4,2,2,有,有,32500000,189597,坡道平面,35.83,2500000,,RPUNMLLJNHPFFEA18CA,102.66,0.0,7.12,,
士林區,房地(土地+建物),臺北市士林區福國路100號2樓之4,16.43,商,,,1090402,土地1建物1車位0,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0680503,122.17999999999999,3,2,2,有,有,19800000,162056,,0.0,0,,RPROMLRLMHPFFEA68CA,98.73,0.0,11.98,,
北投區,房地(土地+建物),臺北市北投區大興街２４巷４弄３號３樓,27.17,住,,,1090328,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681224,90.74,3,2,1,有,無,12000000,132246,,0.0,0,,RPQPMLRLMHPFFEA68CA,77.78,0.0,12.96,,
北投區,房地(土地+建物)+車位,臺北市北投區石牌路一段３９巷８０弄２9號2樓之1,41.7,住,,,1090318,土地1建物1車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,0910617,190.19,4,2,2,有,有,34680000,182344,坡道平面,0.0,0,,RPROMLSLMHPFFEA78CA,129.89,3.17,10.18,,
北投區,房地(土地+建物),臺北市北投區石牌路二段３１５巷３４弄３０號二樓,10.25,住,,,1090314,土地1建物1車位0,二層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080121,40.8,1,1,1,有,有,9080000,222549,,0.0,0,,RPUNMLRLMHPFFEA88CA,19.16,1.09,2.69,,
北投區,房地(土地+建物),臺北市北投區石牌路二段３１５巷３４弄２６號六樓,9.87,住,,,1090321,土地1建物1車位0,六層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,1080121,39.44,1,1,1,有,有,8460000,214503,,0.0,0,,RPRNMLRLMHPFFEA58CA,18.62,0.86,2.69,,
內湖區,房地(土地+建物),臺北市內湖區成功路三段157巷2號四樓,27.3,住,,,1090319,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690603,87.3,3,2,1,有,無,11400000,130584,,0.0,0,,RPUWMLKMMHPFFCA98CA,74.64,0.0,12.66,,
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段９１巷６號八樓,56.87,其他,,,1090409,土地1建物1車位1,八層,二十七層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0960621,373.22,4,2,4,有,有,162880000,436418,坡道平面,32.81,0,,RPQNMLSLMHPFFDA48CA,221.34,8.6,19.92,,
南港區,房地(土地+建物)+車位,臺北市南港區忠孝東路六段１３０之１號,4.44,住,,,1090309,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000110,35.33,1,1,1,有,有,9380000,265497,塔式車位,2.07,0,,RPTNMLSLMHPFFDA78CA,20.76,0.0,0.0,,
信義區,房地(土地+建物)+車位,臺北市信義區虎林街120巷142號2樓,38.5,住,,,1090215,土地1建物1車位1,二層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920107,143.39,3,2,2,有,無,20000000,139480,升降機械,11.04,0,,RPXOMLLJOHPFFDA58CA,87.02,0.0,10.0,,
大同區,房地(土地+建物),臺北市大同區南京西路１６５號九樓,5.66,商,,,1090331,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0660822,58.580000000000005,2,1,1,有,有,10400000,177535,,0.0,0,,RPXNMLOJNHPFFBA48CA,47.59,0.0,0.0,,
大同區,房地(土地+建物),臺北市大同區重慶北路二段１７５之１號四樓,9.6,商,,,1090327,土地1建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080529,96.95,2,1,1,有,有,18350000,189273,,0.0,0,,RPTOMLKMMHPFFBA97CA,49.2,4.26,5.07,,
中正區,房地(土地+建物),臺北市中正區臨沂街13巷8號三樓,19.83,住,,,1090215,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0641208,84.41,2,2,2,有,無,21000000,248786,,0.0,0,,RPTPMLSLMHPFFBA78CA,74.02,0.0,10.39,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路二段５１號二樓,23.7,住,,,1090405,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1021206,151.79000000000002,2,1,1,有,有,25000000,164701,坡道平面,38.97,0,,RPURMLTLMHPFFCA66CA,65.26,0.0,6.74,,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段108號6樓之26,3.46,其他,,,1090228,土地3建物1車位1,六層,十八層,套房(1房1廳1衛),住家用,見其他登記事項,0990917,86.69,1,1,1,有,有,14500000,167263,升降平面,38.52,0,,RPOQMLSLMHPFFCA48CA,27.9,0.0,4.23,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段146號7樓之15,4.87,商,,,1090328,土地1建物1車位1,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960621,54.28,1,1,1,有,有,9600000,176861,塔式車位,0.0,0,,RPOOMLSLMHPFFCA28CA,29.95,1.16,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新明路４２８巷１號十三樓之７,13.66,住,,,1090323,土地1建物1車位1,十三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080506,114.97,2,2,1,有,有,18000000,156563,坡道平面,30.74,0,,RPXOMLSLMHPFFCA56CA,42.1,7.44,4.41,,
中山區,房地(土地+建物),臺北市中山區北安路621巷6弄2號3樓之1,26.12,住,,,1090327,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0651204,104.8,3,1,1,有,無,17000000,162214,,0.0,0,,RPSNMLRLMHPFFCA48CA,80.59,0.0,8.98,,
中山區,房地(土地+建物),臺北市中山區大直街８７號二樓,37.0,住,,,1090408,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0670111,107.23,3,2,2,有,無,20000000,186515,,0.0,0,,RPRPMLOLMHPFFCA28CA,92.39,0.0,14.84,,
