鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
萬華區,房地(土地+建物)+車位,臺北市萬華區西園路二段３２２號２樓之１,15.45,住,,,1080709,土地1建物1車位2,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041002,152.49,2,2,1,有,有,15350000,144122,升降機械,59.86,2000000,,RPOPMLNLQHOFFBA18DA,56.94,0.37,4.1,,
信義區,房地(土地+建物)+車位,臺北市信義區信義路五段１４巷１弄１０號２樓,44.95,其他,,,1080603,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870422,172.18,3,2,2,有,有,35250000,204728,坡道平面,0.0,3000000,,RPURMLRLQHOFFDA96DA,76.68,1.92,9.96,,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段２３６巷３弄９號４樓,26.75,商,,,1080630,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,138.41,5,2,2,有,無,31530000,227801,,0.0,0,,RPXPMLTLQHOFFDA27DA,112.76,0.0,18.37,,
南港區,房地(土地+建物)+車位,臺北市南港區園區街４２號７樓之５,16.77,住,,,1080623,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,133.09,2,2,1,有,有,24580000,222536,坡道平面,33.87,2500000,,RPRQMLNJRHOFFDA68DA,59.19,4.66,4.88,,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段６２巷１６號１１樓之１,9.71,商,,,1080717,土地1建物1車位1,十一層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1050322,161.64,2,2,2,有,有,34280000,243785,坡道平面,33.33,3000000,,RPWNMLTJRHOFFCA76DA,78.4,4.81,7.12,,
大安區,房地(土地+建物),臺北市大安區安和路二段69巷18號2樓之6,10.81,住,,,1080626,土地2建物1車位0,二層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0941201,42.71,1,1,1,有,有,10900000,255210,,0.0,0,,RPPPMLRLQHOFFFA98CA,28.25,0.0,1.87,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段117巷38弄16號三樓,35.18,住,,,1080503,土地1建物1車位1,三層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070614,207.21,3,2,2,有,有,36500000,199941,坡道平面,36.41,2350000,,RPTPMLOJIIOFFEA08CA,99.98,8.46,6.48,,
北投區,房地(土地+建物),臺北市北投區中央北路三段２４０號四樓,23.55,住,,,1080722,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710226,78.6,2,2,1,有,無,6560000,83461,,0.0,0,,RPQNMLQKRHOFFEA68CA,70.98,0.0,7.62,,
北投區,房地(土地+建物)+車位,臺北市北投區裕民六路２號十八樓之３,16.22,商,,,1080714,土地1建物1車位1,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840828,171.20999999999998,3,2,2,有,有,30980000,180958,坡道平面,0.0,0,,RPQOMLRLQHOFFEA88CA,124.4,1.21,9.96,,
北投區,房地(土地+建物),臺北市北投區東陽街４７５號二樓,26.75,住,,,1080808,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0600526,82.14,3,2,1,有,無,13350000,162527,,0.0,0,,RPQPMLNLQHOFFEA58CA,82.14,0.0,0.0,,
南港區,房地(土地+建物)+車位,臺北市南港區南港路二段38巷24號6樓,37.41,住,,,1080720,土地1建物1車位2,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980326,233.43,4,2,2,有,有,46000000,197061,坡道機械,47.34,0,,RPRNMLQLQHOFFDA68CA,119.45,2.6,10.36,,
信義區,房地(土地+建物)+車位,臺北市信義區松仁路３０８巷１０１號,10.94,住,,,1080802,土地1建物2車位1,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030418,84.55,1,1,1,有,有,19880000,235127,塔式車位,7.29,0,,RPXOMLQLQHOFFDA76CA,22.06,0.0,11.56,,
信義區,房地(土地+建物),臺北市信義區嘉興街２７９號三樓之１,7.4,住,,,1080730,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780505,57.519999999999996,2,2,1,有,有,10860000,188804,,0.0,0,,RPSOMLRLQHOFFDA98CA,41.56,0.0,4.77,,
中山區,房地(土地+建物),臺北市中山區南京東路三段８９巷２７弄１６號三樓,17.58,住,,,1080722,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1061002,88.49,1,2,1,有,有,23300000,263307,,0.0,0,,RPRPMLTJRHOFFCA98CA,49.65,6.37,3.78,,
中山區,房地(土地+建物),臺北市中山區新生北路二段７６號八樓之８,3.92,商,,,1080804,土地1建物1車位0,八層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970925,33.55,1,1,1,有,無,6200000,184799,,0.0,0,,RPWNMLOJRHOFFCA78CA,20.63,1.24,0.0,,
中山區,房地(土地+建物),臺北市中山區林森北路２８２號六樓之８,4.22,商,,,1080730,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0631113,31.59,0,0,0,無,有,5000000,158278,,0.0,0,,RPRNMLMJRHOFFCA08CA,28.06,0.0,3.53,,
中山區,房地(土地+建物),臺北市中山區北安路４５８巷４７弄２０號四樓,12.92,住,,,1080728,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961219,54.93,1,1,1,有,有,14000000,254870,,0.0,0,,RPROMLKMQHOFFCA18CA,32.43,1.21,2.94,,
內湖區,房地(土地+建物)+車位,臺北市內湖區江南街９６巷７號１６樓,44.59,住,,,1080722,土地1建物1車位3,十六層，電梯樓梯間,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851113,315.07,5,2,3,有,有,42000000,133304,坡道機械,68.67,0,,RPSQMLTLQHOFFCA66CA,185.25,7.3,20.45,,
內湖區,房地(土地+建物),臺北市內湖區內湖路二段８２號,93.0,住,,,1080801,土地1建物1車位0,全,三層,透天厝,住家用,加強磚造,0560630,238.38,6,3,4,有,無,48720000,204380,,0.0,0,,RPPPMLQLQHOFFCA58CA,238.38,0.0,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新豐街１０３號十一樓,51.86,住,,,1080813,土地1建物1車位2,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031022,310.19,3,2,3,有,有,63500000,270387,坡道平面,91.06,4250000,,RPRPMLSLQHOFFCA98CA,131.03,0.0,16.41,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１８０巷６６號十樓之２,15.45,住,,,1080625,土地1建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0980715,95.49,2,1,1,有,有,17500000,195982,坡道機械,13.85,1500000,,RPXPMLNJIIOFFCA18CA,47.93,4.8,5.93,,
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路１3 7號 19樓,57.11,住,,,1080507,土地1建物1車位2,十九層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1011121,436.78999999999996,4,2,2,有,有,119780000,308587,坡道平面,70.67,6800000,,RPWNMLKMIIOFFCA87CA,238.93,5.11,24.67,,
中正區,房地(土地+建物),臺北市中正區信義路二段１８１巷８號２樓,30.25,住,,,1080710,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.13,2,1,1,有,無,15000000,187196,,0.0,0,,RPWNMLKMQHOFFBA48CA,80.13,0.0,0.0,,
萬華區,房地(土地+建物)+車位,臺北市萬華區內江街57號四樓,13.74,商,,,1080615,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060104,219.18,3,2,1,有,有,36800000,202404,坡道平面,56.14,3800000,,RPOOMLMJRHOFFBA77CA,96.78,5.66,6.98,,
中正區,房地(土地+建物),臺北市中正區汀州路三段１６０巷４之１號二樓之３,8.46,住,,,1080804,土地1建物1車位0,二層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951130,38.96,1,2,1,有,有,10700000,274641,,0.0,0,,RPQNMLNJRHOFFAA87CA,19.73,0.0,7.05,,
文山區,房地(土地+建物),臺北市文山區忠順街一段２６巷１５號三樓,33.46,住,,,1080716,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,107.19,3,2,1,有,無,13000000,121280,,0.0,0,,RPROMLRLQHOFFAA58CA,107.19,0.0,0.0,,
文山區,房地(土地+建物)+車位,臺北市文山區木柵路四段137號15樓之3,52.76,其他,,,1080706,土地2建物1車位2,十五層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000214,196.38,4,2,2,有,有,30700000,156330,坡道機械,28.9,0,,RPSOMLRLQHOFFAA68CA,103.32,6.23,10.88,,
文山區,房地(土地+建物),臺北市文山區木柵路二段１０９巷１００弄２２號十三樓,13.37,住,,,1080719,土地2建物1車位0,十三層,十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850925,29.15,1,1,1,有,有,3750000,128645,,0.0,0,,RPXNMLTLQHOFFAA66CA,17.62,0.0,4.97,,
文山區,房地(土地+建物),臺北市文山區木柵路一段３７８巷１５號,29.75,住,,,1080807,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,88.68,3,2,2,有,有,11300000,127424,,0.0,0,,RPTOMLSLQHOFFAA88CA,75.74,12.94,0.0,,
中正區,房地(土地+建物),臺北市中正區博愛路１９３、１９５號五樓,37.67,住,,,1080616,土地2建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0660921,179.3,4,2,2,有,無,37000000,206358,,0.0,0,,RPTNMLMJRHOFFAA08CA,179.3,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區指南路一段96巷6號2樓,15.67,住,,,1080729,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010509,72.56,2,2,2,有,有,10300000,141951,,0.0,0,,RPUOMLMJRHOFFAA28CA,41.17,1.21,3.34,,
中正區,房地(土地+建物),臺北市中正區和平西路一段１７０號３樓,10.08,住,,,1080713,土地3建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0681226,106.99000000000001,3,2,2,有,有,17000000,158893,,0.0,0,,RPOOMLTKRHOFFAA48CA,89.87,0.0,6.44,,
萬華區,房地(土地+建物),臺北市萬華區東園街６６巷３７弄５８號,25.93,住,,,1080710,土地1建物1車位0,一層，見使用執照,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0740225,114.9,0,2,1,有,無,17800000,154917,,0.0,0,,RPPQMLQLQHOFFBA58CA,90.59,11.53,0.0,,
中山區,房地(土地+建物)+車位,臺北市中山區基湖路151巷38號八樓,73.02,住,,,1080802,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,0980902,334.35,4,2,3,有,有,71000000,236280,坡道平面,43.17,2200000,,RPQSMLRLQHOFFCA09CA,153.74,23.02,21.16,,
中山區,房地(土地+建物),臺北市中山區中山北路二段１１８號十三樓之２,7.14,商,,,1080628,土地2建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1080227,69.9,2,1,1,有,有,20750000,296853,,0.0,0,,RPVOMLRLQHOFFCA56CA,38.03,2.96,3.14,,
中山區,房地(土地+建物),臺北市中山區新生北路三段５６巷１號九樓之６,4.01,商,,,1080803,土地1建物1車位0,九層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0700410,42.910000000000004,1,1,1,有,有,6200000,144488,,0.0,0,,RPXPMLOJRHOFFCA09CA,30.97,0.0,3.55,,
中山區,房地(土地+建物),臺北市中山區新生北路一段１０２巷１０號二樓之１,12.58,商,,,1080808,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761217,81.13,3,2,1,有,有,11500000,141748,,0.0,0,,RPUOMLTJRHOFFCA56CA,62.65,1.37,5.89,,
中山區,房地(土地+建物),臺北市中山區南京東路三段１０９巷９號三樓,20.5,住,,,1080715,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0670814,124.44999999999999,3,2,1,有,無,28500000,229008,,0.0,0,,RPSNMLNKRHOFFCA38CA,87.01,0.0,24.98,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段８２巷１２９號九樓,36.82,住,,,1080630,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080131,215.5,3,2,2,有,無,36880000,198368,坡道平面,42.69,2600000,,RPUPMLRLQHOFFEA76CA,105.83,0.0,6.84,,
士林區,房地(土地+建物),臺北市士林區文林路７６５號九樓之３,10.2,住,,,1080723,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700204,86.69,2,1,2,有,無,11800000,136117,,0.0,0,,RPRNMLRLQHOFFEA88CA,64.27,0.0,9.86,,
北投區,房地(土地+建物)+車位,臺北市北投區崗山路８巷１２號五樓,21.63,住,,,1080627,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080415,114.6,2,2,1,有,無,13480000,147768,升降平面,32.85,1400000,,RPTOMLOLRHOFFEA98CA,45.94,3.65,4.01,,
大安區,房地(土地+建物),臺北市大安區和平東路二段１７５巷２９號６樓之１,15.28,住,,,1080708,土地2建物1車位0,六層,六層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0600118,64.86,1,1,1,有,有,16350000,252081,,0.0,0,,RPXNMLKMQHOFFFA98CA,50.93,0.0,3.31,,
大安區,房地(土地+建物),臺北市大安區基隆路二段132巷6號4樓,36.74,其他,,,1080626,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821109,105.84,3,2,2,有,無,20580000,194444,,0.0,0,,RPWNMLRLQHOFFFA86CA,70.96,1.72,9.93,,
中正區,房地(土地+建物)+車位,臺北市中正區重慶南路三段１６１號１４樓之１,25.42,住,,,1080731,土地2建物1車位2,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010315,278.09,4,2,2,有,有,51880000,210309,坡道平面,64.7,7000000,,RPVNMLLJRHOFFAA28DA,120.09,7.68,21.87,,
大安區,房地(土地+建物)+車位,臺北市大安區杭州南路二段６３號四樓,33.63,住,,,1080724,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1080430,149.2,3,2,2,有,無,47100000,331204,其他,13.03,2000000,,RPOOMLSJIIOFFFA97CA,73.41,4.49,6.61,,
內湖區,房地(土地+建物)+車位,臺北市內湖區康樂街２１７號４樓,64.6,住,,,1080707,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831208,150.27,3,2,2,有,有,16680000,122252,坡道平面,30.2,2000000,,RPOQMLOJRHOFFCA38DA,130.8,1.14,10.27,,
信義區,房地(土地+建物),臺北市信義區基隆路二段１５１之８號１１樓,13.05,商,,,1080627,土地5建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701117,105.78,3,2,2,有,有,19860000,187748,,0.0,0,,RPUNMLLMQHOFFDA68DA,81.91,0.0,5.58,,
中山區,房地(土地+建物),臺北市中山區德惠街３巷１號３樓,7.31,商,,,1080714,土地1建物1車位0,三層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951229,37.980000000000004,1,1,1,有,有,7600000,200105,,0.0,0,,RPQRMLKMQHOFFCA48DA,24.28,0.49,0.0,,
中正區,房地(土地+建物),臺北市中正區杭州南路一段１１１巷５０號４樓,35.25,住,,,1080731,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,93.94,3,2,2,有,無,20880000,222270,,0.0,0,,RPQNMLLMQHOFFBA08DA,93.94,0.0,0.0,,
南港區,房地(土地+建物)+車位,臺北市南港區經貿二路２３５巷２３號７樓,55.47,住,,,1080709,土地1建物1車位2,七層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031204,331.89,4,2,3,有,有,68500000,225836,坡道平面,55.14,6000000,,RPQPMLMJRHOFFDA38DA,171.6,0.0,15.06,,
中正區,房地(土地+建物),臺北市中正區和平西路一段５９號３樓,4.26,商,,,1080720,土地2建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,見其他登記事項,0970513,38.13,1,1,1,有,有,10880000,285340,,0.0,0,,RPPOMLLKRHOFFAA87DA,22.75,2.0,0.0,,
文山區,房地(土地+建物)+車位,臺北市文山區保儀路６２之１號１１樓,17.58,商,,,1080703,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1030613,230.38,3,2,2,有,有,33500000,158187,坡道平面,34.41,2500000,,RPRNMLRKRHOFFAA58DA,111.76,11.29,10.12,,
大安區,房地(土地+建物),臺北市大安區和平東路三段１巷７２弄６號十四樓,19.39,住,,,1080708,土地1建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740522,100.86999999999999,3,2,1,有,有,21200000,210192,,0.0,0,,RPPNMLLKRHOFFFA18CA,73.33,1.56,7.07,,
大安區,房地(土地+建物)+車位,臺北市大安區和平東路一段１０１號二十九樓,38.07,商,,,1080612,土地1建物1車位4,二十九層,三十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031224,626.8900000000001,1,2,5,有,有,311700000,577400,坡道平面,114.42,15800000,,RPQNMLMKRHOFFFA38CA,292.61,10.7,25.48,,
大安區,房地(土地+建物)+車位,臺北市大安區和平東路一段１１１號二十九樓,38.01,商,,,1080624,土地1建物1車位4,二十九層,三十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031224,622.72,1,2,5,有,有,311680000,577556,坡道平面,110.25,15700000,,RPRNMLMKRHOFFFA48CA,292.61,10.7,25.48,,
大安區,房地(土地+建物),臺北市大安區敦化南路二段81巷65弄9號3樓,37.0,住,,,1080723,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,106.14,3,2,1,有,有,23000000,216695,,0.0,0,,RPQOMLKMQHOFFFA38CA,93.04,0.0,13.1,,
大安區,房地(土地+建物),臺北市大安區建國南路一段１７５巷５號三樓之１,20.27,住,,,1080504,土地2建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0760423,111.38,2,2,2,有,有,19000000,170587,,0.0,0,,RPQNMLKMQHOFFFA28CA,70.04,0.0,10.82,,
大安區,房地(土地+建物)+車位,臺北市大安區和平東路三段４６４巷１０號九樓之１,44.4,住,,,1080807,土地1建物1車位2,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0910704,293.45,4,2,2,有,有,48000000,163571,坡道平面,56.0,0,,RPRNMLTLQHOFFFA56CA,123.76,0.0,13.53,,
士林區,房地(土地+建物)+車位,臺北市士林區德行東路190巷42號3樓,20.85,住,,,1080628,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741114,147.48,3,2,2,有,有,24500000,166124,坡道平面,29.51,0,,RPXNMLQKRHOFFEA76CA,123.7,0.0,16.61,,
北投區,房地(土地+建物)+車位,臺北市北投區文林北路１３８號十樓,13.29,住,,,1080718,土地1建物1車位1,十層,二十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060220,198.69,3,2,2,有,有,43500000,243659,坡道平面,28.37,2000000,,RPSNMLRKRHOFFEA98CA,91.35,12.07,13.41,,
士林區,房地(土地+建物),臺北市士林區重慶北路四段166號3樓,30.25,住,,,1080721,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601029,96.48,3,0,3,有,無,10400000,107794,,0.0,0,,RPUOMLRLQHOFFEA66CA,91.2,0.0,5.28,,
士林區,房地(土地+建物),臺北市士林區延平北路5段163巷40弄1號四樓,40.09,住,,,1080723,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700403,122.44,4,1,2,有,無,11400000,93107,,0.0,0,,RPSNMLNJRHOFFEA48CA,108.81,0.0,13.63,,
北投區,房地(土地+建物),臺北市北投區實踐街４９巷２７號四樓,36.2,住,,,1080812,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0661209,128.33,4,2,2,有,無,15980000,124523,,0.0,0,,RPUOMLSLQHOFFEA76CA,119.6,0.0,8.73,,
士林區,房地(土地+建物),臺北市士林區雨農路３２巷１２弄８號,35.62,住,,,1080721,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690227,113.94,3,2,2,有,無,15100000,132526,,0.0,0,,RPVPMLSLQHOFFEA96CA,87.53,26.41,0.0,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段１１７巷６２號,22.18,住,,,1080629,土地1建物1車位1,一層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070502,127.78,2,2,2,有,有,24600000,236110,坡道平面,35.45,2800000,,RPWPMLSLQHOFFEA07CA,62.26,0.0,0.0,,
信義區,房地(土地+建物),臺北市信義區吳興街320巷6之5號二樓,28.29,住,,,1080723,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740518,99.42,3,1,2,有,有,13200000,132770,,0.0,0,,RPUNMLKMQHOFFDA48CA,78.19,0.0,9.96,,
松山區,房地(土地+建物),臺北市松山區南京東路五段２３９號四樓之１１,3.74,其他,,,1080726,土地1建物1車位0,四層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0980331,46.39,1,1,1,有,有,11000000,237120,,0.0,0,,RPSOMLKMQHOFFDA38CA,27.09,0.0,3.51,,
信義區,房地(土地+建物)+車位,臺北市信義區松德路１３７號五樓,75.62,住,,,1080713,土地2建物1車位4,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0990720,608.19,0,0,0,無,有,191680000,315165,坡道平面,171.27,0,,RPPNMLQJRHOFFDA38CA,256.16,12.98,35.25,,
南港區,房地(土地+建物),臺北市南港區福德街３５５號,32.25,住,,,1080729,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,85.49,2,2,1,有,無,16800000,196514,,0.0,0,,RPXOMLOJRHOFFDA09CA,85.49,0.0,0.0,,
南港區,房地(土地+建物)+車位,臺北市南港區園區街４８號十樓之３,22.36,住,,,1080620,土地1建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,168.45,3,2,2,有,有,30150000,178985,坡道平面,0.0,0,,RPVPMLKLRHOFFDA78CA,80.77,7.41,5.74,,
中山區,房地(土地+建物),臺北市中山區林森北路538號14樓之2,5.02,商,,,1080708,土地1建物1車位0,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940826,54.489999999999995,2,2,1,有,有,13680000,251055,,0.0,0,,RPSRMLPLRHOFFCA09CA,28.54,1.29,5.72,,
內湖區,房地(土地+建物),臺北市內湖區環山路一段１３６巷３９號四樓,34.74,住,,,1080630,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690131,95.4,3,2,2,有,無,11500000,120545,,0.0,0,,RPRSMLKKRHOFFCA48CA,83.97,0.0,11.43,,
中山區,房地(土地+建物)+車位,臺北市中山區復興北路４４８號十樓之９、十樓之１０,15.02,住,,,1080720,土地2建物1車位1,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971015,116.42,2,2,1,有,有,22580000,242629,坡道平面,33.66,2500000,,RPSPMLOJRHOFFCA58CA,48.55,2.94,3.53,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１８０巷４２弄９號１５樓,15.57,商,,,1080814,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,204.41,3,2,2,有,有,40000000,226786,坡道平面,41.04,2950000,,RPRNMLKMQHOFFCA08CA,94.08,3.28,11.65,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１８０巷４２弄１３號１３樓,9.82,商,,,1080728,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,135.74,1,1,1,有,有,23680000,215394,坡道平面,36.48,2300000,,RPVNMLKMQHOFFCA48CA,58.74,2.82,4.21,,
內湖區,房地(土地+建物),臺北市內湖區民權東路六段１８０巷４２弄１５號５樓之５,8.7,商,,,1080816,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718,93.41,1,1,1,有,有,18000000,192699,,0.0,0,,RPXNMLKMQHOFFCA68CA,55.5,1.9,4.4,,
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路二段３１７巷１號三樓,30.3,商,,,1080712,土地1建物1車位2,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1040630,382.88,4,2,2,有,有,57070000,172423,坡道平面,69.3,3000000,,RPQSMLSLQHOFFCA56CA,189.58,0.0,23.67,,
中山區,房地(土地+建物),臺北市中山區林森北路５９０之２６號,15.46,商,,,1080625,土地2建物2車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0560324,119.33,4,2,2,有,無,21000000,175983,,0.0,0,,RPOQMLNJRHOFFCA18CA,117.7,0.0,1.63,,
中山區,房地(土地+建物),臺北市中山區長安東路二段１６號五樓,7.57,商,,,1080808,土地1建物1車位0,五層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960329,36.04,1,1,1,有,有,7600000,210877,,0.0,0,,RPQQMLRLQHOFFCA88CA,21.37,0.0,2.72,,
內湖區,房地(土地+建物),臺北市內湖區內湖路一段217巷91號4樓,35.35,住,,,1080719,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721117,109.03999999999999,3,2,2,有,有,17300000,158657,,0.0,0,,RPWQMLRLQHOFFCA86CA,71.72,0.0,9.13,,
萬華區,房地(土地+建物),臺北市萬華區開封街二段６４之２號,83.0,商,,,1080712,土地1建物1車位0,全,三層,透天厝,,加強磚造,,202.86,0,0,0,無,無,83000000,409149,,0.0,0,,RPVNMLTLQHOFFBA56CA,202.86,0.0,0.0,,
大同區,房地(土地+建物),臺北市大同區民生西路171巷3號11樓之1,6.43,商,,,1080603,土地2建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940414,62.97,1,2,1,有,有,14550000,231062,,0.0,0,,RPUQMLRLQHOFFBA56CA,42.56,0.0,3.72,,
