鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
北投區,房地(土地+建物),臺北市北投區溫泉路139號7樓之14,9.54,其他,,,1070912,土地4建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0661017,35.93,1,1,1,有,有,2600000,72363,,0.0,0,,RPOOMLPJIINFFEA57DA,26.43,0.0,3.5,,
大安區,房地(土地+建物)+車位,臺北市大安區和平東路三段212巷52號6樓,23.31,住,,,1070817,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060926,179.87,3,2,2,有,有,38000000,211264,坡道平面,0.0,0,,RPXNMLSJIINFFFA68CA,82.34,6.32,9.37,,
士林區,房地(土地+建物),臺北市士林區葫東街７巷５號二樓,26.25,住,,,1070827,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0621110,68.34,3,1,1,有,無,8000000,117062,,0.0,0,,RPUOMLQLIINFFEA38CA,68.34,0.0,0.0,,
文山區,房地(土地+建物),臺北市文山區辛亥路四段１０１巷１０６號３樓,79.9,住,,,1070820,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780213,135.29,4,2,2,有,有,16500000,121969,,0.0,0,,RPOPMLMKIINFFAA07DA,120.86,1.41,9.44,,
中山區,房地(土地+建物),臺北市中山區吉林路３６９號３樓之１,13.82,住,,,1070813,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0681219,90.16,2,2,2,有,有,12500000,138642,,0.0,0,,RPPOMLNJIINFFCA27DA,69.38,0.0,7.9,,
北投區,房地(土地+建物),臺北市北投區文化三路８２號四樓,39.11,住,,,1070822,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0750312,123.07999999999998,3,2,2,有,有,12000000,97498,,0.0,0,,RPUOMLMJIINFFEA77CA,79.1,0.0,10.75,,
士林區,房地(土地+建物),臺北市士林區東山路２５巷８１弄３２號,789.58,住,,,1070705,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0621217,374.6,5,4,7,有,無,69000000,184196,,0.0,0,,RPWPMLMJIINFFEA08CA,374.6,0.0,0.0,,
北投區,房地(土地+建物),臺北市北投區中央北路一段１１９號十四樓,8.51,商,,,1070902,土地3建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010423,95.64999999999999,2,1,1,有,有,16380000,171249,,0.0,0,,RPQOMLQKIINFFEA87CA,46.68,7.95,9.72,,
信義區,房地(土地+建物),臺北市信義區忠孝東路五段360號六樓,15.67,商,,,1070910,土地3建物1車位0,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,136.09,3,2,2,有,有,27500000,202072,,0.0,0,,RPPPMLLKIINFFDA27CA,117.45,0.85,10.82,,
中山區,房地(土地+建物),臺北市中山區植福路２８６巷２６號二十三樓,60.56,其他,,,1070918,土地1建物1車位0,二十三層,四十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1031229,473.1,0,0,0,無,有,285100000,602621,,0.0,0,,RPTRMLTLIINFFCA68CA,298.86,1.43,33.45,,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段２３號十四樓,19.35,商,,,1070719,土地3建物1車位3,十四層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1061208,310.52,4,2,2,有,有,84170000,387196,坡道平面,111.99,7300000,,RPRNMLPJIINFFCA47CA,126.34,0.0,15.13,,
中正區,房地(土地+建物),臺北市中正區中華路一段７號六樓之8,9.58,商,,,1070925,土地1建物2車位0,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041214,130.05,3,2,2,有,有,28470000,218916,,0.0,0,,RPROMLOLIINFFBA57CA,70.08,3.77,10.95,,
萬華區,房地(土地+建物),臺北市萬華區萬大路277巷29號3樓之1,23.45,住,,,1070901,土地2建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070518,92.03999999999999,2,2,1,有,有,16180000,175793,,0.0,0,,RPTNMLLKIINFFBA27CA,51.16,5.87,4.44,,
萬華區,房地(土地+建物)+車位,臺北市萬華區環河南路一段１０１號九樓之１,49.75,住,,,1070821,土地1建物1車位3,九層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1031107,391.15999999999997,4,2,3,有,有,52880000,135188,坡道平面,0.0,0,,RPSWMLMJIINFFBA08CA,158.62,19.84,14.83,,
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段7號6樓之1,33.18,商,,,1070809,土地3建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990903,329.14,3,2,2,有,有,65000000,197484,坡道平面,28.03,0,,RPXPMLNJIINFFBA97CA,144.45,13.74,10.36,,
中正區,房地(土地+建物),臺北市中正區汀州路三段４５之３號十樓,7.1,住,,,1070721,土地3建物1車位0,十層,十三層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0871231,41.78,1,1,1,有,有,10100000,241742,,0.0,0,,RPPNMLOLIINFFAA17CA,27.03,0.0,5.23,,
大同區,房地(土地+建物),臺北市大同區重慶北路二段67號10樓之11,2.85,商,,,1070804,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0720131,30.31,1,1,1,有,有,5080000,167601,,0.0,0,,RPQNMLOJIINFFBA17CA,18.9,0.0,3.73,,
萬華區,房地(土地+建物),臺北市萬華區青年路１６８巷２弄６號四樓之１,18.81,住,,,1070915,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,49.64,2,1,1,有,有,3900000,78566,,0.0,0,,RPPNMLQLIINFFBA47CA,49.64,0.0,0.0,,
內湖區,房地(土地+建物),臺北市內湖區內湖路一段７３７巷１９弄２號三樓,26.87,住,,,1070911,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700105,103.27,3,2,1,有,無,12500000,121042,,0.0,0,,RPXNMLLKIINFFCA77CA,90.54,0.0,12.73,,
內湖區,房地(土地+建物)+車位,臺北市內湖區內湖路一段659號13樓之5,15.44,其他,,,1070820,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0991123,149.32,3,2,2,有,有,29200000,195553,坡道平面,39.68,0,,RPWNMLSJIINFFCA28CA,65.89,2.51,4.32,,
中山區,房地(土地+建物),臺北市中山區吉林路２６巷２３號四樓,35.25,商,,,1070903,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0620131,108.45,3,2,2,有,無,17000000,156754,,0.0,0,,RPRPMLOLIINFFCA77CA,95.24,0.0,13.21,,
松山區,房地(土地+建物),臺北市松山區復興北路４２７巷２５號二樓之５、復興北路４２７巷２５號二樓之６,11.05,住,,,1070828,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971013,68.07000000000001,2,1,1,有,有,13680000,200970,,0.0,0,,RPPOMLRKIINFFDA77CA,33.74,3.08,4.2,,
松山區,房地(土地+建物),臺北市松山區敦化北路199巷10之1號2樓,44.32,住,,,1070831,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830716,171.35,3,2,2,有,有,41200000,240444,,0.0,0,,RPQOMLOJIINFFDA47CA,87.47,0.0,14.16,,
松山區,房地(土地+建物),臺北市松山區南京東路五段40之1號六樓之1,9.99,其他,,,1070816,土地1建物1車位0,六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790216,120.91,3,2,2,有,有,23800000,196841,,0.0,0,,RPRPMLLKIINFFDA47CA,88.32,0.4,12.01,,
士林區,房地(土地+建物),臺北市士林區中社路一段9巷6號,604.03,其他,,,1070827,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0641107,322.28,6,3,4,有,有,78000000,242026,,0.0,0,,RPTQMLMKIINFFEA97CA,322.28,0.0,0.0,,
北投區,房地(土地+建物),臺北市北投區自強街１２０巷１５弄１３號三樓,34.33,商,,,1070824,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700508,141.76,4,2,2,有,無,14500000,102286,,0.0,0,,RPUOMLOJIINFFEA97CA,115.52,0.0,19.4,,
萬華區,房地(土地+建物),臺北市萬華區雙園街18巷6號,51.0,住,,,1070914,土地1建物1車位0,一層，騎樓,二層,公寓(5樓含以下無電梯),,加強磚造,,71.64,3,1,1,有,無,11000000,153546,,0.0,0,,RPSNMLOJIINFFBA47DA,71.64,0.0,0.0,,
北投區,房地(土地+建物)+車位,臺北市北投區公?路１６１巷21號,97.25,住,,,1070531,土地2建物1車位2,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041119,266.77,3,2,2,有,有,45000000,197672,坡道平面,58.84,3900000,,RPQOMLTLIINFFEA28CA,105.83,11.82,15.96,,
士林區,房地(土地+建物),臺北市士林區承德路四段４０巷５０號四樓之５,12.82,住,,,1070715,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0591008,35.6,1,1,1,有,無,4500000,126404,,0.0,0,,RPUNMLNLIINFFEA97CA,32.4,1.85,1.35,,
北投區,房地(土地+建物)+車位,臺北市北投區大業路６００號九樓,31.06,商,,,1070601,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070330,203.73,3,2,2,有,有,29620000,145389,升降平面,0.0,1800000,,RPWQMLTLJINFFEA56CA,92.94,5.48,9.65,,
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路二段１１１號十三樓,18.62,商,,,1070826,土地3建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060828,236.38,3,2,2,有,有,71750000,303537,坡道平面,36.39,0,,RPUOMLOJIINFFFA08CA,119.58,7.3,12.15,,
大安區,房地(土地+建物),臺北市大安區瑞安街208巷61弄13號5樓,19.41,住,,,1070819,土地1建物1車位0,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0761231,138.23,3,2,2,有,有,37680000,272589,,0.0,0,,RPQNMLOJIINFFFA57CA,103.04,2.6,8.63,,
大安區,房地(土地+建物)+車位,臺北市大安區安和路二段１８１巷４號十三樓,21.07,住,,,1070909,土地2建物1車位1,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0790123,237.76999999999998,4,2,2,有,有,60000000,252345,坡道平面,0.0,4000000,,RPWNMLLKIINFFFA97CA,181.71,6.78,15.98,,
大安區,房地(土地+建物),臺北市大安區富陽街１６０巷１０號二樓,31.3,住,,,1070909,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0741230,118.25999999999999,3,2,2,有,有,17800000,150516,,0.0,0,,RPUNMLKMIINFFFA87CA,93.49,0.0,15.56,,
北投區,房地(土地+建物),臺北市北投區大業路６００號八樓之２,13.88,商,,,1070607,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070330,74.83,2,2,1,有,有,12500000,167045,,0.0,0,,RPUPMLPJLHOFFEA48CA,40.71,2.93,4.85,,
北投區,房地(土地+建物)+車位,臺北市北投區奇岩路195巷14號3樓,66.47,住,,,1070824,土地1建物1車位1,三層，四層，夾層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790115,205.85,6,1,4,有,有,19200000,93272,坡道機械,0.0,0,,RPPOMLNJKINFFEA67DA,156.95,1.76,19.85,,
士林區,房地(土地+建物)+車位,臺北市士林區重慶北路四段79號七樓之2,21.35,住,,,1070912,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680123,140.95,3,1,1,有,有,12000000,85137,坡道平面,0.0,800000,,RPPOMLPJIINFFEA67DA,124.24,0.0,7.07,,
北投區,房地(土地+建物),臺北市北投區中央北路三段2號5樓,30.1,住,,,1070925,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701014,110.99,3,2,1,有,無,7500000,67574,,0.0,0,,RPPOMLPKIINFFEA77DA,90.27,0.0,20.72,,
北投區,房地(土地+建物)+車位,臺北市北投區大同街１０５號６樓之１,20.25,住,,,1070910,土地1建物1車位1,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040202,112.39,2,2,1,有,有,15800000,169713,坡道機械,28.13,1500000,,RPQNMLQJIINFFEA77DA,51.47,6.17,2.78,,
大安區,房地(土地+建物),臺北市大安區和平東路三段１巷４２號１２樓,19.94,住,,,1070819,土地1建物1車位0,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740522,103.22999999999999,2,2,1,有,有,20600000,199554,,0.0,0,,RPTNMLLKIINFFFA77DA,75.13,1.26,7.07,,
松山區,房地(土地+建物),臺北市松山區敦化北路４巷３１號５樓之１８,7.32,住,,,1070820,土地3建物1車位0,五層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0590728,33.0,1,1,1,有,有,7500000,227273,,0.0,0,,RPPNMLPKIINFFDA57DA,27.95,0.0,0.0,,
大安區,房地(土地+建物)+車位,臺北市大安區瑞安街244巷35號七樓,9.8,住,,,1070730,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030812,56.31,0,0,0,無,有,15500000,275262,其他,0.0,0,,RPVNMLPJIINFFFA18CA,20.36,0.0,2.45,,
文山區,房地(土地+建物)+車位,臺北市文山區福興路１０６巷３１號１１樓,20.03,住,,,1070911,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010827,115.29,2,2,1,有,有,15500000,151000,坡道機械,21.25,1300000,,RPQNMLSJIINFFAA57DA,52.71,5.12,3.44,,
內湖區,房地(土地+建物),臺北市內湖區康樂街111巷60號,22.88,住,,,1070926,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0730210,38.66,7,2,3,有,無,5460000,141231,,0.0,0,,RPWPMLPLIINFFCA48DA,28.76,6.16,3.74,,
士林區,房地(土地+建物),臺北市士林區社中街279之1號3樓,29.38,住,,,1070819,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691215,104.69,3,2,1,有,無,11860000,113287,,0.0,0,,RPRPMLOJIINFFEA77CA,82.49,0.0,22.2,,
信義區,房地(土地+建物),臺北市信義區景雲街２４號七樓,37.3,住,,,1070914,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700416,135.4,3,2,1,有,有,18000000,132939,,0.0,0,,RPVNMLPKIINFFDA08CA,99.17,0.0,14.94,,
松山區,房地(土地+建物),臺北市松山區三民路１０２巷１號,46.0,住,,,1070831,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,119.98,2,2,2,有,無,33000000,275046,,0.0,0,,RPQPMLQLIINFFDA97CA,119.98,0.0,0.0,,
松山區,房地(土地+建物),臺北市松山區民生東路五段１９８號十二樓之１２,2.72,商,,,1070826,土地1建物1車位0,十二層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0780629,38.21,1,1,1,有,無,8250000,215912,,0.0,0,,RPOQMLMLIINFFDA47CA,27.1,0.0,4.06,,
信義區,房地(土地+建物),臺北市信義區林口街３８巷３７號三樓,33.5,住,,,1070826,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,82.2,3,2,1,有,無,13850000,168491,,0.0,0,,RPSNMLOJIINFFDA57CA,82.2,0.0,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區東湖路113巷92號五樓,49.38,住,,,1070907,土地1建物1車位1,五層，六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800729,233.54,3,2,2,有,有,25750000,110259,升降平面,0.0,0,,RPPOMLMJJINFFCA17CA,129.41,25.14,16.23,,
中山區,房地(土地+建物),臺北市中山區錦州街30巷11號八樓之29,5.47,商,,,1070811,土地1建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0680613,47.36,2,1,1,有,無,5650000,119299,,0.0,0,,RPQNMLOLIINFFCA47CA,37.12,0.0,0.0,,
內湖區,房地(土地+建物)+車位,臺北市內湖區大湖山莊街176巷18號10樓之2,14.17,住,,,1070823,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971127,82.97,2,1,1,有,有,13980000,168515,坡道平面,23.96,0,,RPQNMLPJIINFFCA37CA,33.71,2.82,2.79,,
大同區,房地(土地+建物),臺北市大同區民權西路３００號４樓,7.57,其他,,,1070907,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060314,77.25999999999999,1,1,1,有,有,14260000,184572,,0.0,0,,RPRNMLTLIINFFBA97CA,42.44,5.55,3.92,,
大同區,房地(土地+建物)+車位,臺北市大同區延平北路四段２９４巷１５號十樓之２,18.48,住,,,1070906,土地1建物1車位0,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050615,90.86,2,1,1,有,有,10800000,118864,坡道機械,17.21,0,,RPWNMLMKIINFFBA67CA,39.49,3.56,3.18,,
萬華區,房地(土地+建物),臺北市萬華區中華路二段５０４巷６３號四樓,16.78,住,,,1070912,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,59.84,2,1,1,有,有,8800000,147059,,0.0,0,,RPOOMLOJIINFFBA07CA,52.57,0.0,7.27,,
萬華區,房地(土地+建物),臺北市萬華區西園路二段３７２巷２３弄２３號二樓,15.34,住,,,1070827,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650820,51.48,2,2,1,有,無,5250000,101981,,0.0,0,,RPTOMLOJIINFFBA57CA,41.74,0.0,4.69,,
中正區,房地(土地+建物),臺北市中正區師大路１７０號七樓之６,8.29,住,,,1070912,土地2建物1車位0,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670117,87.15,0,0,1,有,有,15000000,172117,,0.0,0,,RPOOMLMKIINFFAA86CA,66.03,0.0,9.81,,
文山區,房地(土地+建物),臺北市文山區木柵路二段１０９巷１００弄７４號二樓,40.1,住,,,1070829,土地2建物1車位0,二層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850925,72.86,2,1,1,有,有,7650000,104996,,0.0,0,,RPWNMLQKIINFFAA97CA,50.35,1.06,4.09,,
文山區,房地(土地+建物),臺北市文山區辛亥路四段２４３號五樓,22.8,商,,,1070919,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.99,3,1,2,有,無,9700000,105446,,0.0,0,,RPOOMLPKIINFFAA17CA,89.19,0.0,2.8,,
文山區,房地(土地+建物)+車位,臺北市文山區政大一街36巷5號六樓,52.31,住,,,1070828,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010808,251.82,3,2,2,有,有,26000000,103248,坡道平面,45.55,0,,RPWNMLTJIINFFAA18CA,116.23,9.47,10.59,,
文山區,房地(土地+建物),臺北市文山區興隆路三段２５５巷１２號二樓,57.5,住,,,1070827,土地3建物2車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701106,121.28,3,2,3,有,有,13430000,110735,,0.0,0,,RPWOMLSJIINFFAA18CA,93.12,0.0,28.11,,
中正區,房地(土地+建物),臺北市中正區同安街７２巷４號三樓,34.12,其他,,,1070917,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,0580418,79.71,3,2,2,有,無,13360000,167608,,0.0,0,,RPUNMLSJIINFFAA87CA,72.27,0.0,7.44,,
大同區,房地(土地+建物),臺北市大同區南京西路１６５號１１樓之４,2.71,商,,,1070925,土地1建物1車位0,十一層,十一層,套房(1房1廳1衛),住商用,鋼筋混凝土造,0660822,28.34,1,1,1,有,有,5260000,185603,,0.0,0,,RPSOMLSJIINFFBA87CA,21.98,0.0,0.0,,
萬華區,房地(土地+建物),臺北市萬華區康定路１０３號三樓之９,8.81,商,,,1070914,土地1建物1車位0,三層,二十六層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050331,130.93,3,2,2,有,有,23680000,180874,,0.0,0,,RPWOMLLJJINFFBA67CA,77.17,4.74,4.44,,
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路6段229號5樓,64.59,住,,,1070912,土地2建物2車位2,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1001114,287.47,3,2,2,有,有,47500000,165235,坡道平面,68.3,0,,RPVOMLLKIINFFCA67CA,160.13,16.79,12.32,,
內湖區,房地(土地+建物),臺北市內湖區麗山街348巷10弄19號5樓,24.45,住,,,1070902,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710615,101.75,3,2,2,有,無,14300000,140541,,0.0,0,,RPSQMLPJIINFFCA87CA,91.92,0.0,9.83,,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段５３之２號,24.04,住,,,1070828,土地2建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980916,235.26,3,2,2,有,有,51000000,216781,坡道平面,26.91,0,,RPUPMLSJIINFFCA28CA,131.07,8.36,10.88,,
中山區,房地(土地+建物),臺北市中山區長安東路一段30巷3弄25號三樓,9.63,商,,,1070926,土地1建物1車位0,三層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831212,40.93,1,1,1,有,有,7100000,173467,,0.0,0,,RPRPMLNLIINFFCA67CA,22.71,0.87,4.36,,
中山區,房地(土地+建物)+車位,臺北市中山區南京東路二段２３號十八樓之３,17.72,商,,,1070916,土地3建物1車位1,十八層,二十四層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1061208,224.49,4,2,2,有,有,76380000,397123,坡道平面,40.97,3500000,,RPUNMLOLIINFFCA87CA,117.84,0.0,12.72,,
內湖區,房地(土地+建物)+車位,臺北市內湖區金湖路３４７巷１２１弄１號四樓,148.6,住,,,1070802,土地1建物1車位2,四層，五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941219,347.17,5,2,3,有,無,60000000,201031,坡道平面,73.58,5000000,,RPPNMLPLIINFFCA47CA,184.32,7.28,14.2,,
中山區,房地(土地+建物),臺北市中山區新生北路二段６８巷８號8樓之1,11.11,商,,,1070921,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,84.08,2,1,1,有,有,22180000,263796,,0.0,0,,RPVOMLLMIINFFCA87CA,46.35,0.83,7.1,,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段６８巷８號1２樓之1,11.28,商,,,1070921,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,129.47,2,1,1,有,有,23580000,267364,坡道平面,45.39,1100000,,RPWOMLLMIINFFCA97CA,46.35,0.83,7.1,,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段６８巷８號8樓之9,14.68,商,,,1070921,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,152.48000000000002,3,1,1,有,有,29980000,263610,坡道平面,45.39,1750000,,RPXOMLLMIINFFCA08CA,60.56,1.65,5.97,,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段６８巷８號3樓之10,9.6,商,,,1070921,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,114.08000000000001,2,1,1,有,有,20000000,270054,坡道平面,45.39,1450000,,RPPPMLLMIINFFCA37CA,39.36,0.36,3.68,,
中山區,房地(土地+建物)+車位,臺北市中山區新生北路二段６８巷８號5樓之6,10.62,商,,,1070921,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050602,125.69,2,1,1,有,有,23580000,265987,坡道平面,46.25,2450000,,RPTOMLLJJINFFCA47CA,58.06,3.05,4.72,,
南港區,房地(土地+建物),臺北市南港區東新街170巷7弄39號5樓,27.42,住,,,1070925,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750603,109.37,2,2,2,有,無,13000000,118863,,0.0,0,,RPQNMLQJIINFFDA57CA,87.47,0.0,8.23,,
信義區,房地(土地+建物),臺北市信義區大道路７２號三樓,24.4,住,,,1070910,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,91.74,2,2,2,有,無,16200000,176586,,0.0,0,,RPWPMLSJIINFFDA58CA,84.24,0.0,7.5,,
松山區,房地(土地+建物),臺北市松山區民生東路四段１０１號二樓,57.25,住,,,1070826,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0580810,125.69,3,2,2,有,無,31000000,246639,,0.0,0,,RPOOMLTJIINFFDA77CA,108.74,0.0,16.95,,
松山區,房地(土地+建物),臺北市松山區光復北路６０巷３弄８號四樓,30.25,商,,,1070920,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,102.72,3,2,1,有,無,22500000,219042,,0.0,0,,RPOOMLSJIINFFDA67CA,102.72,0.0,0.0,,
士林區,房地(土地+建物),臺北市士林區福華路１２８巷１０號３樓,24.2,商,,,1070917,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680106,94.07,3,2,1,有,無,16800000,178590,,0.0,0,,RPRNMLLKIINFFEA37CA,80.44,0.0,13.63,,
北投區,房地(土地+建物)+車位,臺北市北投區三合街一段82巷50弄35號6樓,40.24,住,,,1070826,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070207,235.82,4,2,2,有,有,39300000,166653,坡道平面,44.25,0,,RPVOMLPJIINFFEA18CA,119.55,0.0,11.82,,
南港區,房地(土地+建物)+車位,臺北市南港區重陽路１２５巷３６弄２１號七樓,33.92,住,,,1070817,土地1建物1車位1,七層,九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980921,196.39999999999998,3,2,2,有,有,31300000,159369,坡道平面,35.9,0,,RPWOMLMLJHOFFDA18CA,87.64,12.63,8.05,,
內湖區,房地(土地+建物)+車位,臺北市內湖區新富街１３５號９樓,40.68,住,,,1070909,土地1建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808,260.75,4,2,2,有,有,42800000,184288,坡道平面,42.07,2500000,,RPOPMLTJIINFFCA87DA,129.03,7.76,13.88,,
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路五段４２０巷１５號１０樓之２,33.48,住,,,1070909,土地1建物1車位1,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860515,156.2,3,2,2,有,有,26200000,167734,坡道平面,0.0,2500000,,RPPNMLQJIINFFCA47DA,81.72,3.32,5.82,,
